#k, Pk, shotnoise
0.04341288312123372 11215.818509615385 130.52360745197086
0.08702917279381502 6382.332648026316 130.52360745197086
0.1383580533618277 3538.162784090909 130.52360745197086
0.18816021908589495 2686.1139905149053 130.52360745197086
0.23625913419086358 1698.7720905172414 130.52360745197086
0.28659649923986236 1339.3634903640257 130.52360745197086
0.336496845727412 1143.6652649285113 130.52360745197086
0.38526394865674995 940.8390270780856 130.52360745197086
0.4353385396840001 806.3386406844106 130.52360745197086
0.48579519714601554 724.9384928322356 130.52360745197086
0.5357681057561946 651.6629980719794 130.52360745197086
0.5857795564823571 598.1845601913367 130.52360745197086
0.6358369352385822 561.2772975432212 130.52360745197086
0.6855912190764698 524.4312156323646 130.52360745197086
0.7357376365332933 492.69604316546764 130.52360745197086
0.785888316635595 472.5556967703349 130.52360745197086
0.8354508673961637 440.2971067266949 130.52360745197086
0.8853431150659767 430.6756330960439 130.52360745197086
0.9357076450136291 406.4255021743632 130.52360745197086
0.9855134011183664 399.6466823281235 130.52360745197086
1.0355603946178449 385.47058080808085 130.52360745197086
1.0856093068854897 372.392789523509 130.52360745197086
1.1352793302749726 365.51106304517407 130.52360745197086
1.1855424738245635 355.6722640041494 130.52360745197086
1.235589962480957 348.16572186708476 130.52360745197086
1.2854141752703863 337.9746016765669 130.52360745197086
1.335103210186715 333.0179389710477 130.52360745197086
1.3849150178231553 325.76621647327374 130.52360745197086
1.4353360222887381 322.8223912756695 130.52360745197086
1.485613306637673 316.8305754199235 130.52360745197086
1.535354716705412 311.724916748286 130.52360745197086
1.5853718463791757 311.4235089499239 130.52360745197086
1.635383384573632 302.64348725017226 130.52360745197086
1.6851318639482276 300.224374129611 130.52360745197086
1.735224381186698 297.9060152653259 130.52360745197086
1.7852024682840006 295.13555992141454 130.52360745197086
1.8351534362292543 291.7337258839172 130.52360745197086
1.8852386227218252 289.40441897682103 130.52360745197086
1.9351796775515677 284.5057651350094 130.52360745197086
1.9852060540040126 282.82324382085113 130.52360745197086
2.0352229355666753 279.912685045652 130.52360745197086
2.0851975909499876 279.5103191466981 130.52360745197086
2.1353618591114527 276.764895491311 130.52360745197086
2.1852158606399072 276.08480031019775 130.52360745197086
2.235016101084209 270.16787145654524 130.52360745197086
2.2851621441693877 270.18493102723903 130.52360745197086
2.3350632002792198 266.6664016913319 130.52360745197086
2.3851032403022625 267.41481706537036 130.52360745197086
2.4352231747130406 264.58146816293635 130.52360745197086
2.485164951691251 263.1050283800406 130.52360745197086
2.5351776357427003 262.09983147190724 130.52360745197086
2.5852819577913158 261.0594445656918 130.52360745197086
2.635367029706435 258.867495015383 130.52360745197086
2.685276266805426 257.7521827929538 130.52360745197086
2.7350574577609077 255.90500442869796 130.52360745197086
2.7849721239192875 253.27054685379068 130.52360745197086
2.8351149786725958 253.80080876005272 130.52360745197086
2.8853070427774172 253.91843851088328 130.52360745197086
2.935323261063467 252.38789792609032 130.52360745197086
2.985188638080608 250.62210717379645 130.52360745197086
3.035129942492686 249.52297610405623 130.52360745197086
3.0852485783280996 251.36191224975073 130.52360745197086
3.1353289416304984 248.2104162777674 130.52360745197086
3.185162918877009 247.2241427857759 130.52360745197086
3.235126001934966 246.60375514762336 130.52360745197086
3.2851865492140133 246.0054223574506 130.52360745197086
3.3350534059974843 244.8322625513313 130.52360745197086
3.3850939970033616 243.98584920660156 130.52360745197086
3.43511475165383 242.85480183224215 130.52360745197086
3.4850854195331293 242.41918203978452 130.52360745197086
3.5352082343345357 241.10194281363923 130.52360745197086
3.585149270750284 240.68171444515193 130.52360745197086
3.635054437042299 241.1168235980335 130.52360745197086
3.685084700566753 239.51935145034878 130.52360745197086
3.73509944865768 237.78123088056313 130.52360745197086
3.785051007483472 238.45985812696867 130.52360745197086
3.835038522570464 237.23997782194007 130.52360745197086
3.8850978264484968 237.0720984901728 130.52360745197086
3.935166238680769 235.5568437241216 130.52360745197086
3.985142781648064 236.1426713900174 130.52360745197086
4.035189059350149 235.13439471852334 130.52360745197086
4.085190017250174 234.26366297625074 130.52360745197086
4.135083680485083 233.93259658416292 130.52360745197086
4.185096781549818 232.84609039748582 130.52360745197086
4.235143734713746 233.044621648268 130.52360745197086
4.285212920650457 232.08938781202062 130.52360745197086
4.335156942132565 230.95976245541138 130.52360745197086
4.385075689502319 230.32516063980063 130.52360745197086
4.435182893855874 229.4829792775029 130.52360745197086
4.485134787079134 229.41884189242353 130.52360745197086
4.535153570409619 228.89648417591087 130.52360745197086
4.585195490118877 227.8286169579379 130.52360745197086
4.634988284169842 227.2687385427196 130.52360745197086
4.684988536401403 226.9180975510357 130.52360745197086
4.735055149526006 226.10868532682576 130.52360745197086
4.784992601884696 225.7381065851812 130.52360745197086
4.835102168559994 225.9367014509495 130.52360745197086
4.885240090770058 224.6833236133706 130.52360745197086
4.935164821322969 224.43707734074408 130.52360745197086
4.985095062831815 224.99411408930652 130.52360745197086
5.035126019612272 223.252187346597 130.52360745197086
5.085108160495513 223.1702704142327 130.52360745197086
5.135080190698462 222.642051339084 130.52360745197086
5.185025723828203 222.1678681314178 130.52360745197086
5.2350215730461525 221.50974368563757 130.52360745197086
5.285111848206311 220.55864047902938 130.52360745197086
5.335115651977223 220.44304340118293 130.52360745197086
5.385119770278601 219.98295217770143 130.52360745197086
5.4351926098243855 219.58262916615044 130.52360745197086
5.485189311357592 220.15075208267876 130.52360745197086
5.535152917170193 219.73429870751553 130.52360745197086
5.585120407661825 217.96333858860626 130.52360745197086
5.635126411356671 217.3690918471165 130.52360745197086
5.685141241486292 217.8219078544018 130.52360745197086
5.735061725145519 217.7000510886346 130.52360745197086
5.785052612665086 216.9410709304043 130.52360745197086
5.835135366980581 217.00712481865563 130.52360745197086
5.885165526969623 216.81866856521265 130.52360745197086
5.935080912247088 215.93877359180306 130.52360745197086
5.985070685813989 215.46421939722896 130.52360745197086
6.035090765810211 215.81258997249455 130.52360745197086
6.085074017002084 215.05673702743874 130.52360745197086
6.135033494954541 214.83969018437108 130.52360745197086
6.185012338373112 214.69850472117787 130.52360745197086
6.23505882513704 213.71992720483541 130.52360745197086
6.285031896066973 214.12372336101274 130.52360745197086
6.335021048604968 214.36000474699435 130.52360745197086
6.385063305227329 213.56672175912618 130.52360745197086
6.43503585825857 213.53374067133146 130.52360745197086
6.4850376659249 212.70556507668618 130.52360745197086
6.535059309715584 212.15086784670908 130.52360745197086
6.585042645027699 212.0041163655113 130.52360745197086
6.635028518249684 211.60654125374032 130.52360745197086
6.685039504422045 211.71988199092206 130.52360745197086
6.735099846881587 211.03907852861826 130.52360745197086
6.785067713678883 210.78644514031555 130.52360745197086
6.835084625409436 210.39839906416458 130.52360745197086
6.885145273527135 210.19824183987743 130.52360745197086
6.935115025047961 209.7354861344153 130.52360745197086
6.985075936387851 209.50241830126788 130.52360745197086
7.0350324326575215 208.64774109341164 130.52360745197086
7.084987528951054 208.55684020730615 130.52360745197086
7.135036875133114 208.2705141190584 130.52360745197086
7.185080507040008 207.758611132825 130.52360745197086
7.235072949523245 208.19788460697256 130.52360745197086
7.285071412014761 207.35712408900443 130.52360745197086
7.335045756281506 206.93997833743197 130.52360745197086
7.385035590389558 206.74273051761907 130.52360745197086
7.435091746474697 205.8340473819504 130.52360745197086
7.485127553716961 205.75150880408458 130.52360745197086
7.5350614787025645 205.72633976892698 130.52360745197086
7.584996372640318 205.78108621635064 130.52360745197086
7.634990718623591 205.17070825917506 130.52360745197086
7.685077179311925 204.97675455434876 130.52360745197086
7.735105298615414 205.14438249994632 130.52360745197086
7.785068775939355 204.68271830924178 130.52360745197086
7.835045769748377 204.19642205621116 130.52360745197086
7.884988014238579 204.23620486193062 130.52360745197086
7.9349880402215 204.15394931093414 130.52360745197086
7.985032145561997 203.87210184057537 130.52360745197086
8.035019560441722 203.68471156073718 130.52360745197086
8.085048282127541 203.41617398944044 130.52360745197086
